# Eelst 		 Emultipole 
     -0.00036971      -0.00003167
     -0.00058778       0.00000637
     -0.00181403      -0.00008034
     -0.00070595      -0.00006835
     -0.00458572      -0.00024566
     -0.00025767      -0.00000549
     -0.00011039       0.00002591
     -0.00145203       0.00008475
     -0.00420670      -0.00013919
     -0.00014312      -0.00001429
     -0.00017962      -0.00005903
     -0.00032132       0.00004969
     -0.00529309      -0.00010929
     -0.00011110      -0.00000774
     -0.00843870      -0.00018674
     -0.00781694       0.00023954
     -0.00152116      -0.00006719
     -0.00067538       0.00003826
     -0.00022709      -0.00001304
     -0.00032135      -0.00000590
     -0.00321590       0.00016620
     -0.00024021      -0.00002908
     -0.00062241      -0.00002910
     -0.00149812       0.00011062
     -0.00283410      -0.00014369
     -0.00061334       0.00000142
     -0.00020239       0.00005902
     -0.00195355       0.00000382
     -0.00017500      -0.00000329
     -0.00081260      -0.00005821
     -0.00644663      -0.00024929
     -0.00014628      -0.00001548
     -0.00175070       0.00014426
     -0.00010139       0.00005521
     -0.00256935      -0.00006678
     -0.00286358      -0.00001343
     -0.00710468      -0.00016538
     -0.00017916       0.00004748
     -0.00030960      -0.00001420
     -0.00013242      -0.00000687
     -0.00077242      -0.00008301
     -0.00022946      -0.00002910
     -0.00294763      -0.00021284
     -0.00029219      -0.00001885
     -0.00029722      -0.00003207
     -0.00103730      -0.00006260
     -0.00018882       0.00002019
     -0.00179856      -0.00008210
     -0.00050760      -0.00004849
     -0.00457556      -0.00006036
     -0.00006718       0.00003192
     -0.00027810      -0.00001244
     -0.00277046      -0.00008354
     -0.00023956      -0.00001399
     -0.00071860      -0.00004528
     -0.00137640       0.00013534
     -0.00013119      -0.00000620
     -0.00023074       0.00000169
     -0.00308897      -0.00008231
     -0.00165912       0.00014608
     -0.00134429      -0.00002345
     -0.00084560       0.00000576
     -0.00012241       0.00002831
     -0.00111032      -0.00004793
     -0.00044001      -0.00000371
     -0.00254500      -0.00012616
     -0.00018131      -0.00000969
     -0.00027192      -0.00000287
     -0.00042185      -0.00002573
     -0.00011637       0.00001835
     -0.00508872       0.00006772
     -0.00006889       0.00000701
     -0.00031043       0.00006091
