# Eelst 		 Emultipole 
     -0.00041216      -0.00001572
     -0.00112320      -0.00002013
     -0.00089761      -0.00005985
     -0.00008888      -0.00000934
     -0.00106884       0.00029573
     -0.00075253      -0.00005996
     -0.00008067       0.00001781
     -0.00117094      -0.00025801
     -0.00023515      -0.00009676
     -0.00044069       0.00019037
     -0.00009567      -0.00002661
     -0.00041476      -0.00002963
     -0.00483254      -0.00048759
     -0.00015589      -0.00003759
     -0.00009302      -0.00004511
     -0.00007411       0.00002455
     -0.00066644      -0.00014989
     -0.00002576       0.00005107
     -0.00090644       0.00004267
     -0.00292308      -0.00026753
     -0.00017223       0.00006150
     -0.00005426      -0.00002530
     -0.00008793      -0.00000324
     -0.00103566       0.00009530
     -0.00009004      -0.00001412
     -0.00016875       0.00009276
     -0.00009681      -0.00004100
     -0.00792178       0.00037322
     -0.00645513      -0.00003125
     -0.00036903       0.00014511
     -0.00254728       0.00039518
     -0.00583413      -0.00031790
     -0.00545343      -0.00032980
     -0.00129703       0.00002713
     -0.00020532      -0.00008130
